"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"14:34:22.7712072","EXCEL.EXE","7364","CreateFile","C:\Program Files\Microsoft Office\root\vfs\System\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"14:34:22.7712905","EXCEL.EXE","7364","CreateFile","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:34:22.7713062","EXCEL.EXE","7364","QueryBasicInformationFile","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS","CreationTime: 23/08/2020 14:00:41, LastAccessTime: 16/09/2020 14:34:22, LastWriteTime: 23/07/2020 03:08:10, ChangeTime: 23/08/2020 14:03:07, FileAttributes: A"
"14:34:22.7713152","EXCEL.EXE","7364","CloseFile","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS",""
"14:34:22.7713654","EXCEL.EXE","7364","CreateFile","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:34:22.7713908","EXCEL.EXE","7364","QueryStandardInformationFile","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS","AllocationSize: 638,976, EndOfFile: 637,440, NumberOfLinks: 1, DeletePending: False, Directory: False"
"14:34:22.7714008","EXCEL.EXE","7364","CreateFileMapping","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE"
"14:34:22.7714093","EXCEL.EXE","7364","QueryStandardInformationFile","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS","AllocationSize: 638,976, EndOfFile: 637,440, NumberOfLinks: 1, DeletePending: False, Directory: False"
"14:34:22.7714241","EXCEL.EXE","7364","CreateFileMapping","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS","SyncType: SyncTypeOther"
"14:34:22.7720589","EXCEL.EXE","7364","CloseFile","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS",""
"14:34:22.7724388","EXCEL.EXE","7364","CreateFile","C:\Program Files\Microsoft Office\root\vfs\System\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"14:34:22.7725284","EXCEL.EXE","7364","CreateFile","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:34:22.7725438","EXCEL.EXE","7364","QueryBasicInformationFile","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS","CreationTime: 23/08/2020 14:00:41, LastAccessTime: 16/09/2020 14:34:22, LastWriteTime: 23/07/2020 03:08:10, ChangeTime: 23/08/2020 14:03:07, FileAttributes: A"
"14:34:22.7725530","EXCEL.EXE","7364","CloseFile","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS",""
"14:34:22.7726412","EXCEL.EXE","7364","CreateFile","C:\Program Files\Microsoft Office\root\vfs\System\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"14:34:22.7727191","EXCEL.EXE","7364","CreateFile","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:34:22.7727332","EXCEL.EXE","7364","QueryBasicInformationFile","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS","CreationTime: 23/08/2020 14:00:41, LastAccessTime: 16/09/2020 14:34:22, LastWriteTime: 23/07/2020 03:08:10, ChangeTime: 23/08/2020 14:03:07, FileAttributes: A"
"14:34:22.7727418","EXCEL.EXE","7364","CloseFile","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS",""
"14:34:22.7727905","EXCEL.EXE","7364","CreateFile","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:34:22.7728150","EXCEL.EXE","7364","CreateFileMapping","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE"
"14:34:22.7729159","EXCEL.EXE","7364","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","REPARSE","Desired Access: Read"
"14:34:22.7729297","EXCEL.EXE","7364","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS","Desired Access: Read"
"14:34:22.7729422","EXCEL.EXE","7364","RegQueryValue","HKLM\System\CurrentControlSet\Control\CI\Disable26178932","NAME NOT FOUND","Length: 20"
"14:34:22.7729533","EXCEL.EXE","7364","RegCloseKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS",""
"14:34:22.7729637","EXCEL.EXE","7364","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","REPARSE","Desired Access: Query Value"
"14:34:22.7729732","EXCEL.EXE","7364","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS","Desired Access: Query Value"
"14:34:22.7729841","EXCEL.EXE","7364","RegQueryValue","HKLM\System\CurrentControlSet\Control\CI\Disable26178932","NAME NOT FOUND","Length: 80"
"14:34:22.7729933","EXCEL.EXE","7364","RegCloseKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS",""
"14:34:22.7730029","EXCEL.EXE","7364","CreateFileMapping","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS","SyncType: SyncTypeOther"
"14:34:22.7731205","EXCEL.EXE","7364","Load Image","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS","Image Base: 0x7ffb8a1b0000, Image Size: 0x9e000"
"14:34:22.7731780","EXCEL.EXE","7364","RegOpenKey","HKLM\SOFTWARE\Microsoft\Office\ClickToRun\Registry\MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide","NAME NOT FOUND","Desired Access: Read"
"14:34:22.7731954","EXCEL.EXE","7364","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS","Desired Access: Read"
"14:34:22.7732196","EXCEL.EXE","7364","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\PreferExternalManifest","NAME NOT FOUND","Length: 20"
"14:34:22.7732364","EXCEL.EXE","7364","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS",""
"14:34:22.7733291","EXCEL.EXE","7364","CreateFile","C:\Program Files\Microsoft Office\root\vfs\System\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"14:34:22.7734329","EXCEL.EXE","7364","CreateFile","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:34:22.7734505","EXCEL.EXE","7364","QueryBasicInformationFile","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS","CreationTime: 23/08/2020 14:00:41, LastAccessTime: 16/09/2020 14:34:22, LastWriteTime: 23/07/2020 03:08:10, ChangeTime: 23/08/2020 14:03:07, FileAttributes: A"
"14:34:22.7734611","EXCEL.EXE","7364","CloseFile","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS",""
"14:34:22.7738929","EXCEL.EXE","7364","CreateFile","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:34:22.7742384","EXCEL.EXE","7364","CloseFile","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS",""
"14:34:22.7743339","EXCEL.EXE","7364","CloseFile","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS",""
"14:34:22.7744811","EXCEL.EXE","7364","CloseFile","C:\Windows\System32\DriverStore\FileRepository\nv_dispui.inf_amd64_44810405883ed093\NvCamera\NvCameraWhitelisting64.dll","SUCCESS",""
"14:34:22.7745511","EXCEL.EXE","7364","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:22.7745765","EXCEL.EXE","7364","RegOpenKey","HKCU\SOFTWARE\NVIDIA Corporation\Ansel","NAME NOT FOUND","Desired Access: Read"
"14:34:22.7745960","EXCEL.EXE","7364","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:22.7746109","EXCEL.EXE","7364","RegOpenKey","HKCU\SOFTWARE\NVIDIA Corporation\Global\ShadowPlay\NVSPCAPS","NAME NOT FOUND","Desired Access: Read"
"14:34:22.7746294","EXCEL.EXE","7364","RegQueryKey","HKLM","BUFFER TOO SMALL","Query: Name, Length: 0"
"14:34:22.7746379","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:34:22.7746458","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:22.7746537","EXCEL.EXE","7364","RegQueryKey","HKLM","BUFFER TOO SMALL","Query: Name, Length: 0"
"14:34:22.7746604","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:34:22.7746675","EXCEL.EXE","7364","RegQueryKey","HKLM","BUFFER TOO SMALL","Query: Name, Length: 0"
"14:34:22.7746747","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:34:22.7746879","EXCEL.EXE","7364","RegOpenKey","HKLM\SOFTWARE\Microsoft\Office\ClickToRun\REGISTRY\MACHINE\SOFTWARE\NVIDIA Corporation\Global\DrsPath","NAME NOT FOUND","Desired Access: Read"
"14:34:22.7746990","EXCEL.EXE","7364","RegOpenKey","HKLM\SOFTWARE\NVIDIA Corporation\Global\DrsPath","SUCCESS","Desired Access: Read"
"14:34:22.7747163","EXCEL.EXE","7364","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:22.7747284","EXCEL.EXE","7364","RegOpenKey","HKCU\SOFTWARE\NVIDIA Corporation\Ansel","NAME NOT FOUND","Desired Access: Write"
"14:34:22.7747392","EXCEL.EXE","7364","RegQueryKey","HKLM","BUFFER TOO SMALL","Query: Name, Length: 0"
"14:34:22.7747459","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:34:22.7747534","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:22.7747616","EXCEL.EXE","7364","RegQueryKey","HKLM","BUFFER TOO SMALL","Query: Name, Length: 0"
"14:34:22.7747684","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:34:22.7747755","EXCEL.EXE","7364","RegQueryKey","HKLM","BUFFER TOO SMALL","Query: Name, Length: 0"
"14:34:22.7747818","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:34:22.7747923","EXCEL.EXE","7364","RegOpenKey","HKLM\SOFTWARE\Microsoft\Office\ClickToRun\REGISTRY\MACHINE\SOFTWARE\NVIDIA Corporation\Ansel","NAME NOT FOUND","Desired Access: Read"
"14:34:22.7748021","EXCEL.EXE","7364","RegOpenKey","HKLM\SOFTWARE\NVIDIA Corporation\Ansel","NAME NOT FOUND","Desired Access: Read"
"14:34:22.7748137","EXCEL.EXE","7364","RegQueryKey","HKLM","BUFFER TOO SMALL","Query: Name, Length: 0"
"14:34:22.7748222","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:34:22.7748294","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:22.7748367","EXCEL.EXE","7364","RegQueryKey","HKLM","BUFFER TOO SMALL","Query: Name, Length: 0"
"14:34:22.7748434","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:34:22.7748503","EXCEL.EXE","7364","RegQueryKey","HKLM","BUFFER TOO SMALL","Query: Name, Length: 0"
"14:34:22.7748572","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:34:22.7748688","EXCEL.EXE","7364","RegOpenKey","HKLM\SOFTWARE\Microsoft\Office\ClickToRun\REGISTRY\MACHINE\SOFTWARE\NVIDIA Corporation\Ansel","NAME NOT FOUND","Desired Access: Write"
"14:34:22.7748782","EXCEL.EXE","7364","RegOpenKey","HKLM\SOFTWARE\NVIDIA Corporation\Ansel","NAME NOT FOUND","Desired Access: Write"
"14:34:22.7748967","EXCEL.EXE","7364","RegCloseKey","HKLM\SOFTWARE\NVIDIA Corporation\Global\DrsPath","SUCCESS",""
"14:34:22.7749933","EXCEL.EXE","7364","CreateFile","C:\Program Files\Microsoft Office\root\vfs\Common AppData\NVIDIA Corporation\Drs","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"14:34:22.7750908","EXCEL.EXE","7364","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:34:22.7751066","EXCEL.EXE","7364","QueryBasicInformationFile","C:\ProgramData\NVIDIA Corporation\Drs","SUCCESS","CreationTime: 07/08/2020 07:43:09, LastAccessTime: 16/09/2020 14:33:12, LastWriteTime: 20/08/2020 16:21:37, ChangeTime: 23/08/2020 14:03:17, FileAttributes: DNCI"
"14:34:22.7751151","EXCEL.EXE","7364","CloseFile","C:\ProgramData\NVIDIA Corporation\Drs","SUCCESS",""
"14:34:22.7752031","EXCEL.EXE","7364","CreateFile","C:\Program Files\Microsoft Office\root\vfs\Common AppData\NVIDIA Corporation\Drs\nvdrssel.bin","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"14:34:22.7752875","EXCEL.EXE","7364","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:34:22.7753038","EXCEL.EXE","7364","QueryBasicInformationFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","SUCCESS","CreationTime: 07/08/2020 07:43:09, LastAccessTime: 16/09/2020 14:33:12, LastWriteTime: 14/09/2020 02:59:30, ChangeTime: 14/09/2020 02:59:30, FileAttributes: ANCI"
"14:34:22.7753125","EXCEL.EXE","7364","CloseFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","SUCCESS",""
"14:34:22.7753664","EXCEL.EXE","7364","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","SUCCESS","Desired Access: Generic Read/Write, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened"
"14:34:22.7753964","EXCEL.EXE","7364","ReadFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","SUCCESS","Offset: 0, Length: 1, Priority: Normal"
"14:34:22.7754782","EXCEL.EXE","7364","CreateFile","C:\Program Files\Microsoft Office\root\vfs\Common AppData\NVIDIA Corporation\Drs\nvdrsdb1.bin","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"14:34:22.7755520","EXCEL.EXE","7364","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrsdb1.bin","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:34:22.7755665","EXCEL.EXE","7364","QueryBasicInformationFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrsdb1.bin","SUCCESS","CreationTime: 07/08/2020 07:43:09, LastAccessTime: 16/09/2020 14:33:12, LastWriteTime: 14/09/2020 02:59:30, ChangeTime: 14/09/2020 02:59:30, FileAttributes: ANCI"
"14:34:22.7755747","EXCEL.EXE","7364","CloseFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrsdb1.bin","SUCCESS",""
"14:34:22.7756234","EXCEL.EXE","7364","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrsdb1.bin","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"14:34:22.7756553","EXCEL.EXE","7364","QueryEAFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrsdb1.bin","SUCCESS",""
"14:34:22.7764212","EXCEL.EXE","7364","QueryStandardInformationFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrsdb1.bin","SUCCESS","AllocationSize: 2,093,056, EndOfFile: 2,092,588, NumberOfLinks: 1, DeletePending: False, Directory: False"
"14:34:22.7764346","EXCEL.EXE","7364","CreateFileMapping","C:\ProgramData\NVIDIA Corporation\Drs\nvdrsdb1.bin","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE"
"14:34:22.7764444","EXCEL.EXE","7364","QueryStandardInformationFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrsdb1.bin","SUCCESS","AllocationSize: 2,093,056, EndOfFile: 2,092,588, NumberOfLinks: 1, DeletePending: False, Directory: False"
"14:34:22.7764590","EXCEL.EXE","7364","CreateFileMapping","C:\ProgramData\NVIDIA Corporation\Drs\nvdrsdb1.bin","SUCCESS","SyncType: SyncTypeOther"
"14:34:22.7765101","EXCEL.EXE","7364","CloseFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrsdb1.bin","SUCCESS",""
"14:34:22.7765344","EXCEL.EXE","7364","CloseFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","SUCCESS",""
"14:34:22.7766165","EXCEL.EXE","7364","CreateFile","C:\Program Files\Microsoft Office\root\vfs\Common AppData\NVIDIA Corporation\Drs","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"14:34:22.7767063","EXCEL.EXE","7364","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:34:22.7767208","EXCEL.EXE","7364","QueryBasicInformationFile","C:\ProgramData\NVIDIA Corporation\Drs","SUCCESS","CreationTime: 07/08/2020 07:43:09, LastAccessTime: 16/09/2020 14:34:22, LastWriteTime: 20/08/2020 16:21:37, ChangeTime: 23/08/2020 14:03:17, FileAttributes: DNCI"
"14:34:22.7767292","EXCEL.EXE","7364","CloseFile","C:\ProgramData\NVIDIA Corporation\Drs","SUCCESS",""
"14:34:22.7768094","EXCEL.EXE","7364","CreateFile","C:\Program Files\Microsoft Office\root\vfs\Common AppData\NVIDIA Corporation\Drs\nvdrssel.bin","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"14:34:22.7768872","EXCEL.EXE","7364","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
